time,strategy,instrument,granularity,side,price,position_size,equity,drawdown,pnl
2024-02-01 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2655067857142854,0.0,100006.57,0.0,-0.96
2024-02-01 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26546,2000.13,100006.57,0.0,0.0
2024-02-01 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2645953571428572,0.0,100005.2,0.0,-1.37
2024-02-01 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26446,1500.08,100005.2,0.0,0.0
2024-02-01 10:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2635267857142856,0.0,100004.09,0.0,-1.11
2024-02-01 16:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.27182,1500.06,100004.09,0.0,0.0
2024-02-01 18:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2741364285714285,0.0,100001.36,0.0,-2.73
2024-02-01 18:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.27396,1500.02,100001.36,0.0,0.0
2024-02-02 06:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.27492,0.0,100000.23,0.0,-1.13
2024-02-02 13:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.2701,2000.0,100000.23,0.0,0.0
2024-02-02 13:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2682164285714286,0.0,99997.27,0.0,-2.97
2024-02-02 13:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26716,1499.96,99997.27,0.0,0.0
2024-02-02 15:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2649871428571429,0.0,99994.69,0.0,-2.57
2024-02-02 15:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26442,1499.92,99994.69,0.0,0.0
2024-02-02 17:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.261765,0.0,99991.54,0.0,-3.15
2024-02-05 12:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.25675,1499.87,99991.54,0.0,0.0
2024-02-05 13:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2552275000000002,0.0,99989.73,0.0,-1.82
2024-02-06 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.25642,1999.79,99989.73,0.0,0.0
2024-02-06 09:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_SHORT,1.25480977585168,999.9,99991.01,0.0,1.28
2024-02-06 09:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP2_SHORT,1.25408133415862,299.97,99992.31,0.0,1.3
2024-02-06 10:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TRAIL_SL_SHORT,1.2546893698729058,0.0,99992.72,0.0,0.41
2024-02-06 15:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.25824,1499.89,99992.72,0.0,0.0
2024-02-06 17:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2597314285714285,0.0,99990.95,0.0,-1.78
2024-02-06 17:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.25946,1499.86,99990.95,0.0,0.0
2024-02-07 01:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2608485714285715,0.0,99989.29,0.0,-1.65
2024-02-07 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26224,1499.84,99989.29,0.0,0.0
2024-02-07 08:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2629878571428572,0.0,99988.4,0.0,-0.89
2024-02-08 12:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.25946,1499.83,99988.4,0.0,0.0
2024-02-08 13:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2582953571428572,0.0,99987.02,0.0,-1.39
2024-02-08 13:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.25774,1999.74,99987.02,0.0,0.0
2024-02-08 16:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_LONG,1.26126822849199,999.87,99989.82,0.0,2.8
2024-02-09 01:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.26196,0.0,99993.18,0.0,3.35
2024-02-09 07:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26288,1499.9,99993.18,0.0,0.0
2024-02-09 08:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2634746428571428,0.0,99992.47,0.0,-0.71
2024-02-09 14:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.2637,1999.85,99992.47,0.0,0.0
2024-02-12 02:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.26372,0.0,99992.44,0.0,-0.03
2024-02-12 17:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26396,1499.89,99992.44,0.0,0.0
2024-02-12 19:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_SHORT,1.26216203631731,749.94,99993.51,0.0,1.07
2024-02-13 04:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP2_SHORT,1.26097040835954,224.98,99994.75,0.0,1.24
2024-02-13 04:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TRAIL_SL_SHORT,1.2612495155023973,0.0,99995.23,0.0,0.48
2024-02-13 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26431,1999.9,99995.23,0.0,0.0
2024-02-13 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2650171428571428,0.0,99994.11,0.0,-1.12
2024-02-13 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26426,1499.91,99994.11,0.0,0.0
2024-02-13 07:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.265052857142857,0.0,99993.17,0.0,-0.94
2024-02-13 07:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26442,1499.9,99993.17,0.0,0.0
2024-02-13 07:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2653403571428572,0.0,99992.08,0.0,-1.09
2024-02-13 07:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26522,1499.88,99992.08,0.0,0.0
2024-02-13 10:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2662432142857143,0.0,99990.87,0.0,-1.21
2024-02-13 13:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.25981,1999.82,99990.87,0.0,0.0
2024-02-13 15:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2576767857142859,0.0,99987.48,0.0,-3.39
2024-02-14 06:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26078,1499.81,99987.48,0.0,0.0
2024-02-14 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_SHORT,1.25965696478639,749.91,99988.15,0.0,0.67
2024-02-14 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP2_SHORT,1.25893523914126,224.97,99988.92,0.0,0.77
2024-02-14 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP3_SHORT,1.25869466392622,0.0,99989.29,0.0,0.37
2024-02-14 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.25709,1999.79,99989.29,0.0,0.0
2024-02-14 08:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.255899642857143,0.0,99987.39,0.0,-1.89
2024-02-15 15:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.25922,1499.81,99987.39,0.0,0.0
2024-02-16 03:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.25834,0.0,99988.44,0.0,1.05
2024-02-16 11:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.25994,1499.83,99988.44,0.0,0.0
2024-02-16 12:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_SHORT,1.25853697242312,749.91,99989.28,0.0,0.84
2024-02-16 13:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP2_SHORT,1.25768888680679,224.97,99990.22,0.0,0.94
2024-02-16 13:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP3_SHORT,1.25740619160134,0.0,99990.67,0.0,0.45
2024-02-16 17:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26078,1999.81,99990.67,0.0,0.0
2024-02-16 18:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2621032142857143,0.0,99988.57,0.0,-2.1
2024-02-16 18:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26191,1499.83,99988.57,0.0,0.0
2024-02-19 06:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.26242,0.0,99987.96,0.0,-0.61
2024-02-19 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26263,1499.82,99987.96,0.0,0.0
2024-02-19 08:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_SHORT,1.26179808013069,749.91,99988.46,0.0,0.49
2024-02-19 09:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP2_SHORT,1.26128711022533,224.97,99989.02,0.0,0.56
2024-02-19 09:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TRAIL_SL_SHORT,1.2611905357142856,0.0,99989.27,0.0,0.26
2024-02-19 13:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.25996,1999.79,99989.27,0.0,0.0
2024-02-19 14:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2591896428571427,0.0,99988.05,0.0,-1.22
2024-02-19 14:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.25966,1499.82,99988.05,0.0,0.0
2024-02-19 15:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2588810714285714,0.0,99987.12,0.0,-0.93
2024-02-19 15:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.25874,1499.81,99987.12,0.0,0.0
2024-02-20 03:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.2585,0.0,99986.84,0.0,-0.29
2024-02-20 13:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.2643,1499.8,99986.84,0.0,0.0
2024-02-20 14:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.265850357142857,0.0,99985.0,0.0,-1.84
2024-02-20 14:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.2651,1499.77,99985.0,0.0,0.0
2024-02-20 15:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.266725357142857,0.0,99983.07,0.0,-1.93
2024-02-20 15:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26655,1499.75,99983.07,0.0,0.0
2024-02-21 03:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.26339,0.0,99986.81,0.0,3.74
2024-02-22 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26566,1999.74,99986.81,0.0,0.0
2024-02-22 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2662653571428573,0.0,99985.86,0.0,-0.96
2024-02-22 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26648,1499.79,99985.86,0.0,0.0
2024-02-22 07:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.267142142857143,0.0,99985.07,0.0,-0.78
2024-02-22 07:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.2674,1499.78,99985.07,0.0,0.0
2024-02-22 08:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.268167142857143,0.0,99984.16,0.0,-0.91
2024-02-22 13:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26372,1999.68,99984.16,0.0,0.0
2024-02-22 14:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2622746428571427,0.0,99981.88,0.0,-2.29
2024-02-22 14:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.2625,1499.73,99981.88,0.0,0.0
2024-02-23 02:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.26648,0.0,99986.6,0.0,4.73
2024-02-23 12:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26957,1499.8,99986.6,0.0,0.0
2024-02-23 15:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_SHORT,1.2671937733061,749.9,99988.01,0.0,1.4
2024-02-26 00:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.2669,0.0,99989.58,0.0,1.58
2024-02-26 07:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26768,1999.79,99989.58,0.0,0.0
2024-02-26 10:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.268364642857143,0.0,99988.5,0.0,-1.08
2024-02-27 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26887,1999.77,99988.5,0.0,0.0
2024-02-27 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2694314285714285,0.0,99987.62,0.0,-0.88
2024-02-27 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26932,1499.81,99987.62,0.0,0.0
2024-02-27 10:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_SHORT,1.26807844245165,749.91,99988.35,0.0,0.73
2024-02-27 10:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP2_SHORT,1.26762520518218,224.97,99989.05,0.0,0.7
2024-02-27 10:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP3_SHORT,1.26747412609235,0.0,99989.38,0.0,0.33
2024-02-28 05:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26592,1499.84,99989.38,0.0,0.0
2024-02-28 06:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2654282142857143,0.0,99988.8,0.0,-0.58
2024-02-28 07:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26506,1499.83,99988.8,0.0,0.0
2024-02-28 07:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.264514642857143,0.0,99988.15,0.0,-0.65
2024-02-28 07:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26456,1499.82,99988.15,0.0,0.0
2024-02-28 08:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.263995357142857,0.0,99987.48,0.0,-0.67
2024-02-28 16:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26681,1999.75,99987.48,0.0,0.0
2024-02-29 04:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.26676,0.0,99987.56,0.0,0.08
2024-02-29 17:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26203,1499.81,99987.56,0.0,0.0
2024-03-01 05:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.26266,0.0,99988.31,0.0,0.75
2024-03-01 14:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.2601,1999.77,99988.31,0.0,0.0
2024-03-01 15:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_LONG,1.2630442212266,999.88,99990.65,0.0,2.34
2024-03-01 15:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP2_LONG,1.26412659177645,299.96,99992.88,0.0,2.24
2024-03-01 15:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP3_LONG,1.26448738195973,0.0,99993.93,0.0,1.04
2024-03-01 18:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.26604,1499.91,99993.93,0.0,0.0
2024-03-04 06:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.26638,0.0,99993.52,0.0,-0.4
2024-03-04 16:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.27058,1499.9,99993.52,0.0,0.0
2024-03-05 04:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.26879,0.0,99995.64,0.0,2.11
2024-03-05 06:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26776,1499.93,99995.64,0.0,0.0
2024-03-05 07:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2672564285714285,0.0,99995.04,0.0,-0.6
2024-03-05 07:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.26746,1499.93,99995.04,0.0,0.0
2024-03-05 09:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_LONG,1.26854356604932,749.96,99995.68,0.0,0.64
2024-03-05 12:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.26746,0.0,99995.68,0.0,0.0
2024-03-05 15:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.27247,1999.91,99995.68,0.0,0.0
2024-03-06 03:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.27003,0.0,99999.52,0.0,3.83
2024-03-06 05:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.27047,1499.99,99999.52,0.0,0.0
2024-03-06 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2708814285714285,0.0,99999.03,0.0,-0.49
2024-03-06 07:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.27108,1999.98,99999.03,0.0,0.0
2024-03-06 07:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.271545,0.0,99998.3,0.0,-0.73
2024-03-06 16:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.27476,1499.97,99998.3,0.0,0.0
2024-03-07 02:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_SHORT,1.27245520195362,749.99,99999.66,0.0,1.36
2024-03-07 04:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.27387,0.0,100000.18,0.0,0.52
2024-03-07 10:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.27598,1500.0,100000.18,0.0,0.0
2024-03-07 14:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2769914285714283,0.0,99998.99,0.0,-1.19
2024-03-07 15:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.27856,1999.98,99998.99,0.0,0.0
2024-03-07 18:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2802496428571428,0.0,99996.35,0.0,-2.64
2024-03-07 18:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.28026,1499.95,99996.35,0.0,0.0
2024-03-08 00:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_SHORT,1.2814953571428571,0.0,99994.9,0.0,-1.45
2024-03-08 13:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SELL_SHORT,1.28824,1999.9,99994.9,0.0,0.0
2024-03-11 00:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.28572,0.0,99998.81,0.0,3.91
2024-03-11 12:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.28242,1999.98,99998.81,0.0,0.0
2024-03-11 14:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2814696428571428,0.0,99997.33,0.0,-1.48
2024-03-11 14:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.28161,1499.96,99997.33,0.0,0.0
2024-03-11 15:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2805021428571428,0.0,99996.03,0.0,-1.3
2024-03-11 15:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.27963,1999.92,99996.03,0.0,0.0
2024-03-12 03:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TIME_EXIT,1.28215,0.0,99999.97,0.0,3.94
2024-03-12 07:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.27902,1500.0,99999.97,0.0,0.0
2024-03-12 08:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2780246428571431,0.0,99998.81,0.0,-1.17
2024-03-12 13:30:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.27512,1499.98,99998.81,0.0,0.0
2024-03-12 15:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP1_LONG,1.27820209112469,749.99,100000.62,0.0,1.81
2024-03-12 20:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TP2_LONG,1.27951293125133,225.0,100002.43,0.0,1.81
2024-03-12 21:00:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,TRAIL_SL_LONG,1.2792156098227585,0.0,100003.15,0.0,0.72
2024-03-14 13:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.27802,2000.06,100003.15,0.0,0.0
2024-03-14 14:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2765382142857142,0.0,100000.83,0.0,-2.32
2024-03-14 14:15:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.27657,1500.01,100000.83,0.0,0.0
2024-03-14 14:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,SL_EXIT_LONG,1.2749457142857143,0.0,99998.92,0.0,-1.91
2024-03-14 14:45:00+00:00,S2_Session_VWAP_Reversal,GBP_USD,M15,BUY,1.27547,1499.98,99998.92,0.0,0.0
